ID, x, y, ux, uy, damage
1582,-7.5,0.5,0,0,0
1583,-7.5,1.5,0,0,0
1584,-7.5,2.5,0,0,0
1585,-7.5,3.5,0,0,0
1627,-6.5,-14.5,0,0,0
1628,-6.5,-13.5,0,0,0
1629,-6.5,-12.5,0,0,0
1630,-6.5,-11.5,0,0,0
1631,-6.5,-10.5,0,0,0
1632,-6.5,-9.5,0,0,0
1633,-6.5,-8.5,0,0,0
1634,-6.5,-7.5,0,0,0
1635,-6.5,-6.5,0,0,0
1636,-6.5,-5.5,0,0,0
1637,-6.5,-4.5,0,0,0
1638,-6.5,-3.5,0,0,0
1639,-6.5,-2.5,0,0,0
1640,-6.5,-1.5,0,0,0
1641,-6.5,-0.5,0,0,0
1642,-6.5,0.5,0,0,0
1643,-6.5,1.5,0,0,0
1644,-6.5,2.5,0,0,0
1645,-6.5,3.5,0,0,0
1646,-6.5,4.5,0,0,0
1687,-5.5,-14.5,0,0,0
1688,-5.5,-13.5,0,0,0
1689,-5.5,-12.5,0,0,0
1690,-5.5,-11.5,0,0,0
1691,-5.5,-10.5,0,0,0
1692,-5.5,-9.5,0,0,0
1693,-5.5,-8.5,0,0,0
1694,-5.5,-7.5,0,0,0
1695,-5.5,-6.5,0,0,0
1696,-5.5,-5.5,0,0,0
1697,-5.5,-4.5,0,0,0
1698,-5.5,-3.5,0,0,0
1699,-5.5,-2.5,0,0,0
1700,-5.5,-1.5,0,0,0
1701,-5.5,-0.5,0,0,0
1702,-5.5,0.5,0,0,0
1703,-5.5,1.5,0,0,0
1704,-5.5,2.5,0,0,0
1705,-5.5,3.5,0,0,0
1706,-5.5,4.5,0,0,0
1747,-4.5,-14.5,0,0,0
1748,-4.5,-13.5,0,0,0
1749,-4.5,-12.5,0,0,0
1750,-4.5,-11.5,0,0,0
1751,-4.5,-10.5,0,0,0
1752,-4.5,-9.5,0,0,0
1753,-4.5,-8.5,0,0,0
1754,-4.5,-7.5,0,0,0
1755,-4.5,-6.5,0,0,0
1756,-4.5,-5.5,0,0,0
1757,-4.5,-4.5,0,0,0
1758,-4.5,-3.5,0,0,0
1759,-4.5,-2.5,0,0,0
1760,-4.5,-1.5,0,0,0
1761,-4.5,-0.5,0,0,0
1762,-4.5,0.5,0,0,0
1763,-4.5,1.5,0,0,0
1764,-4.5,2.5,0,0,0
1765,-4.5,3.5,0,0,0
1808,-3.5,-13.5,0,0,0
1809,-3.5,-12.5,0,0,0
1810,-3.5,-11.5,0,0,0
1811,-3.5,-10.5,0,0,0
1812,-3.5,-9.5,0,0,0
1813,-3.5,-8.5,0,0,0
1814,-3.5,-7.5,0,0,0
1815,-3.5,-6.5,0,0,0
1816,-3.5,-5.5,0,0,0
1817,-3.5,-4.5,0,0,0
1818,-3.5,-3.5,0,0,0
1819,-3.5,-2.5,0,0,0
1820,-3.5,-1.5,0,0,0
1821,-3.5,-0.5,0,0,0
1822,-3.5,0.5,0,0,0
1823,-3.5,1.5,0,0,0
1824,-3.5,2.5,0,0,0
1870,-2.5,-11.5,0,0,0
1871,-2.5,-10.5,0,0,0
1872,-2.5,-9.5,0,0,0
1873,-2.5,-8.5,0,0,0
1874,-2.5,-7.5,0,0,0
1875,-2.5,-6.5,0,0,0
1876,-2.5,-5.5,0,0,0
1877,-2.5,-4.5,0,0,0
1878,-2.5,-3.5,0,0,0
1879,-2.5,-2.5,0,0,0
1880,-2.5,-1.5,0,0,0
1881,-2.5,-0.5,0,0,0
1882,-2.5,0.5,0,0,0
1883,-2.5,1.5,0,0,0
1931,-1.5,-10.5,0,0,0
1932,-1.5,-9.5,0,0,0
1933,-1.5,-8.5,0,0,0
1934,-1.5,-7.5,0,0,0
1935,-1.5,-6.5,0,0,0
1936,-1.5,-5.5,0,0,0
1937,-1.5,-4.5,0,0,0
1938,-1.5,-3.5,0,0,0
1939,-1.5,-2.5,0,0,0
1940,-1.5,-1.5,0,0,0
1941,-1.5,-0.5,0,0,0
1942,-1.5,0.5,0,0,0
1992,-0.5,-9.5,0,0,0
1993,-0.5,-8.5,0,0,0
1994,-0.5,-7.5,0,0,0
1995,-0.5,-6.5,0,0,0
1996,-0.5,-5.5,0,0,0
1997,-0.5,-4.5,0,0,0
1998,-0.5,-3.5,0,0,0
1999,-0.5,-2.5,0,0,0
2000,-0.5,-1.5,0,0,0
2001,-0.5,-0.5,0,0,0
2053,0.5,-8.5,0,0,0
2054,0.5,-7.5,0,0,0
2055,0.5,-6.5,0,0,0
2056,0.5,-5.5,0,0,0
2057,0.5,-4.5,0,0,0
2058,0.5,-3.5,0,0,0
2059,0.5,-2.5,0,0,0
2115,1.5,-6.5,0,0,0
2116,1.5,-5.5,0,0,0
2117,1.5,-4.5,0,0,0
2176,2.5,-5.5,0,0,0
2177,2.5,-4.5,0,0,0
1238,-13.5,16.5,0,0,0
1239,-13.5,17.5,0,0,0
1240,-13.5,18.5,0,0,0
1241,-13.5,19.5,0,0,0
1242,-13.5,20.5,0,0,0
1243,-13.5,21.5,0,0,0
1244,-13.5,22.5,0,0,0
1245,-13.5,23.5,0,0,0
1246,-13.5,24.5,0,0,0
1247,-13.5,25.5,0,0,0
1248,-13.5,26.5,0,0,0
1249,-13.5,27.5,0,0,0
1250,-13.5,28.5,0,0,0
1251,-13.5,29.5,0,5e-09,0
1298,-12.5,16.5,0,0,0
1299,-12.5,17.5,0,0,0
1300,-12.5,18.5,0,0,0
1301,-12.5,19.5,0,0,0
1302,-12.5,20.5,0,0,0
1303,-12.5,21.5,0,0,0
1304,-12.5,22.5,0,0,0
1305,-12.5,23.5,0,0,0
1306,-12.5,24.5,0,0,0
1307,-12.5,25.5,0,0,0
1308,-12.5,26.5,0,0,0
1309,-12.5,27.5,0,0,0
1310,-12.5,28.5,0,0,0
1311,-12.5,29.5,0,5e-09,0
1357,-11.5,15.5,0,0,0
1358,-11.5,16.5,0,0,0
1359,-11.5,17.5,0,0,0
1360,-11.5,18.5,0,0,0
1361,-11.5,19.5,0,0,0
1362,-11.5,20.5,0,0,0
1363,-11.5,21.5,0,0,0
1364,-11.5,22.5,0,0,0
1365,-11.5,23.5,0,0,0
1366,-11.5,24.5,0,0,0
1367,-11.5,25.5,0,0,0
1368,-11.5,26.5,0,0,0
1369,-11.5,27.5,0,0,0
1370,-11.5,28.5,0,0,0
1371,-11.5,29.5,0,5e-09,0
1416,-10.5,14.5,0,0,0
1417,-10.5,15.5,0,0,0
1418,-10.5,16.5,0,0,0
1419,-10.5,17.5,0,0,0
1420,-10.5,18.5,0,0,0
1421,-10.5,19.5,0,0,0
1422,-10.5,20.5,0,0,0
1423,-10.5,21.5,0,0,0
1424,-10.5,22.5,0,0,0
1425,-10.5,23.5,0,0,0
1426,-10.5,24.5,0,0,0
1427,-10.5,25.5,0,0,0
1428,-10.5,26.5,0,0,0
1429,-10.5,27.5,0,0,0
1430,-10.5,28.5,0,0,0
1431,-10.5,29.5,0,5e-09,0
1475,-9.5,13.5,0,0,0
1476,-9.5,14.5,0,0,0
1477,-9.5,15.5,0,0,0
1478,-9.5,16.5,0,0,0
1479,-9.5,17.5,0,0,0
1480,-9.5,18.5,0,0,0
1481,-9.5,19.5,0,0,0
1482,-9.5,20.5,0,0,0
1483,-9.5,21.5,0,0,0
1484,-9.5,22.5,0,0,0
1485,-9.5,23.5,0,0,0
1486,-9.5,24.5,0,0,0
1487,-9.5,25.5,0,0,0
1488,-9.5,26.5,0,0,0
1489,-9.5,27.5,0,0,0
1490,-9.5,28.5,0,0,0
1491,-9.5,29.5,0,5e-09,0
1535,-8.5,13.5,0,0,0
1536,-8.5,14.5,0,0,0
1537,-8.5,15.5,0,0,0
1538,-8.5,16.5,0,0,0
1539,-8.5,17.5,0,0,0
1540,-8.5,18.5,0,0,0
1541,-8.5,19.5,0,0,0
1542,-8.5,20.5,0,0,0
1543,-8.5,21.5,0,0,0
1544,-8.5,22.5,0,0,0
1545,-8.5,23.5,0,0,0
1546,-8.5,24.5,0,0,0
1547,-8.5,25.5,0,0,0
1548,-8.5,26.5,0,0,0
1549,-8.5,27.5,0,0,0
1550,-8.5,28.5,0,0,0
1551,-8.5,29.5,0,5e-09,0
1594,-7.5,12.5,0,0,0
1595,-7.5,13.5,0,0,0
1596,-7.5,14.5,0,0,0
1597,-7.5,15.5,0,0,0
1598,-7.5,16.5,0,0,0
1599,-7.5,17.5,0,0,0
1600,-7.5,18.5,0,0,0
1601,-7.5,19.5,0,0,0
1602,-7.5,20.5,0,0,0
1603,-7.5,21.5,0,0,0
1604,-7.5,22.5,0,0,0
1605,-7.5,23.5,0,0,0
1606,-7.5,24.5,0,0,0
1607,-7.5,25.5,0,0,0
1608,-7.5,26.5,0,0,0
1609,-7.5,27.5,0,0,0
1610,-7.5,28.5,0,0,0
1611,-7.5,29.5,0,5e-09,0
1653,-6.5,11.5,0,0,0
1654,-6.5,12.5,0,0,0
1655,-6.5,13.5,0,0,0
1656,-6.5,14.5,0,0,0
1657,-6.5,15.5,0,0,0
1658,-6.5,16.5,0,0,0
1659,-6.5,17.5,0,0,0
1660,-6.5,18.5,0,0,0
1661,-6.5,19.5,0,0,0
1662,-6.5,20.5,0,0,0
1663,-6.5,21.5,0,0,0
1664,-6.5,22.5,0,0,0
1665,-6.5,23.5,0,0,0
1666,-6.5,24.5,0,0,0
1667,-6.5,25.5,0,0,0
1668,-6.5,26.5,0,0,0
1669,-6.5,27.5,0,0,0
1670,-6.5,28.5,0,0,0
1671,-6.5,29.5,0,5e-09,0
1712,-5.5,10.5,0,0,0
1713,-5.5,11.5,0,0,0
1714,-5.5,12.5,0,0,0
1715,-5.5,13.5,0,0,0
1716,-5.5,14.5,0,0,0
1717,-5.5,15.5,0,0,0
1718,-5.5,16.5,0,0,0
1719,-5.5,17.5,0,0,0
1720,-5.5,18.5,0,0,0
1721,-5.5,19.5,0,0,0
1722,-5.5,20.5,0,0,0
1723,-5.5,21.5,0,0,0
1724,-5.5,22.5,0,0,0
1725,-5.5,23.5,0,0,0
1726,-5.5,24.5,0,0,0
1727,-5.5,25.5,0,0,0
1728,-5.5,26.5,0,0,0
1729,-5.5,27.5,0,0,0
1730,-5.5,28.5,0,0,0
1731,-5.5,29.5,0,5e-09,0
1772,-4.5,10.5,0,0,0
1773,-4.5,11.5,0,0,0
1774,-4.5,12.5,0,0,0
1775,-4.5,13.5,0,0,0
1776,-4.5,14.5,0,0,0
1777,-4.5,15.5,0,0,0
1778,-4.5,16.5,0,0,0
1779,-4.5,17.5,0,0,0
1780,-4.5,18.5,0,0,0
1781,-4.5,19.5,0,0,0
1782,-4.5,20.5,0,0,0
1783,-4.5,21.5,0,0,0
1784,-4.5,22.5,0,0,0
1785,-4.5,23.5,0,0,0
1786,-4.5,24.5,0,0,0
1787,-4.5,25.5,0,0,0
1788,-4.5,26.5,0,0,0
1789,-4.5,27.5,0,0,0
1790,-4.5,28.5,0,0,0
1791,-4.5,29.5,0,5e-09,0
1833,-3.5,11.5,0,0,0
1834,-3.5,12.5,0,0,0
1835,-3.5,13.5,0,0,0
1836,-3.5,14.5,0,0,0
1837,-3.5,15.5,0,0,0
1838,-3.5,16.5,0,0,0
1839,-3.5,17.5,0,0,0
1840,-3.5,18.5,0,0,0
1841,-3.5,19.5,0,0,0
1842,-3.5,20.5,0,0,0
1843,-3.5,21.5,0,0,0
1844,-3.5,22.5,0,0,0
1845,-3.5,23.5,0,0,0
1846,-3.5,24.5,0,0,0
1847,-3.5,25.5,0,0,0
1848,-3.5,26.5,0,0,0
1849,-3.5,27.5,0,0,0
1850,-3.5,28.5,0,0,0
1851,-3.5,29.5,0,5e-09,0
1893,-2.5,11.5,0,0,0
1894,-2.5,12.5,0,0,0
1895,-2.5,13.5,0,0,0
1896,-2.5,14.5,0,0,0
1897,-2.5,15.5,0,0,0
1898,-2.5,16.5,0,0,0
1899,-2.5,17.5,0,0,0
1900,-2.5,18.5,0,0,0
1901,-2.5,19.5,0,0,0
1902,-2.5,20.5,0,0,0
1903,-2.5,21.5,0,0,0
1904,-2.5,22.5,0,0,0
1905,-2.5,23.5,0,0,0
1906,-2.5,24.5,0,0,0
1907,-2.5,25.5,0,0,0
1908,-2.5,26.5,0,0,0
1909,-2.5,27.5,0,0,0
1910,-2.5,28.5,0,0,0
1911,-2.5,29.5,0,5e-09,0
1954,-1.5,12.5,0,0,0
1955,-1.5,13.5,0,0,0
1956,-1.5,14.5,0,0,0
1957,-1.5,15.5,0,0,0
1958,-1.5,16.5,0,0,0
1959,-1.5,17.5,0,0,0
1960,-1.5,18.5,0,0,0
1961,-1.5,19.5,0,0,0
1962,-1.5,20.5,0,0,0
1963,-1.5,21.5,0,0,0
1964,-1.5,22.5,0,0,0
1965,-1.5,23.5,0,0,0
1966,-1.5,24.5,0,0,0
1967,-1.5,25.5,0,0,0
1968,-1.5,26.5,0,0,0
1969,-1.5,27.5,0,0,0
1970,-1.5,28.5,0,0,0
1971,-1.5,29.5,0,5e-09,0
2014,-0.5,12.5,0,0,0
2015,-0.5,13.5,0,0,0
2016,-0.5,14.5,0,0,0
2017,-0.5,15.5,0,0,0
2018,-0.5,16.5,0,0,0
2019,-0.5,17.5,0,0,0
2020,-0.5,18.5,0,0,0
2021,-0.5,19.5,0,0,0
2022,-0.5,20.5,0,0,0
2023,-0.5,21.5,0,0,0
2024,-0.5,22.5,0,0,0
2025,-0.5,23.5,0,0,0
2026,-0.5,24.5,0,0,0
2027,-0.5,25.5,0,0,0
2028,-0.5,26.5,0,0,0
2029,-0.5,27.5,0,0,0
2030,-0.5,28.5,0,0,0
2031,-0.5,29.5,0,5e-09,0
2075,0.5,13.5,0,0,0
2076,0.5,14.5,0,0,0
2077,0.5,15.5,0,0,0
2078,0.5,16.5,0,0,0
2079,0.5,17.5,0,0,0
2080,0.5,18.5,0,0,0
2081,0.5,19.5,0,0,0
2082,0.5,20.5,0,0,0
2083,0.5,21.5,0,0,0
2084,0.5,22.5,0,0,0
2085,0.5,23.5,0,0,0
2086,0.5,24.5,0,0,0
2087,0.5,25.5,0,0,0
2088,0.5,26.5,0,0,0
2089,0.5,27.5,0,0,0
2090,0.5,28.5,0,0,0
2091,0.5,29.5,0,5e-09,0
2135,1.5,13.5,0,0,0
2136,1.5,14.5,0,0,0
2137,1.5,15.5,0,0,0
2138,1.5,16.5,0,0,0
2139,1.5,17.5,0,0,0
2140,1.5,18.5,0,0,0
2141,1.5,19.5,0,0,0
2142,1.5,20.5,0,0,0
2143,1.5,21.5,0,0,0
2144,1.5,22.5,0,0,0
2145,1.5,23.5,0,0,0
2146,1.5,24.5,0,0,0
2147,1.5,25.5,0,0,0
2148,1.5,26.5,0,0,0
2149,1.5,27.5,0,0,0
2150,1.5,28.5,0,0,0
2151,1.5,29.5,0,5e-09,0
2196,2.5,14.5,0,0,0
2197,2.5,15.5,0,0,0
2198,2.5,16.5,0,0,0
2199,2.5,17.5,0,0,0
2200,2.5,18.5,0,0,0
2201,2.5,19.5,0,0,0
2202,2.5,20.5,0,0,0
2203,2.5,21.5,0,0,0
2204,2.5,22.5,0,0,0
2205,2.5,23.5,0,0,0
2206,2.5,24.5,0,0,0
2207,2.5,25.5,0,0,0
2208,2.5,26.5,0,0,0
2209,2.5,27.5,0,0,0
2210,2.5,28.5,0,0,0
2211,2.5,29.5,0,5e-09,0
2256,3.5,14.5,0,0,0
2257,3.5,15.5,0,0,0
2258,3.5,16.5,0,0,0
2259,3.5,17.5,0,0,0
2260,3.5,18.5,0,0,0
2261,3.5,19.5,0,0,0
2262,3.5,20.5,0,0,0
2263,3.5,21.5,0,0,0
2264,3.5,22.5,0,0,0
2265,3.5,23.5,0,0,0
2266,3.5,24.5,0,0,0
2267,3.5,25.5,0,0,0
2268,3.5,26.5,0,0,0
2269,3.5,27.5,0,0,0
2270,3.5,28.5,0,0,0
2271,3.5,29.5,0,5e-09,0
2317,4.5,15.5,0,0,0
2318,4.5,16.5,0,0,0
2319,4.5,17.5,0,0,0
2320,4.5,18.5,0,0,0
2321,4.5,19.5,0,0,0
2322,4.5,20.5,0,0,0
2323,4.5,21.5,0,0,0
2324,4.5,22.5,0,0,0
2325,4.5,23.5,0,0,0
2326,4.5,24.5,0,0,0
2327,4.5,25.5,0,0,0
2328,4.5,26.5,0,0,0
2329,4.5,27.5,0,0,0
2330,4.5,28.5,0,0,0
2331,4.5,29.5,0,5e-09,0
2377,5.5,15.5,0,0,0
2378,5.5,16.5,0,0,0
2379,5.5,17.5,0,0,0
2380,5.5,18.5,0,0,0
2381,5.5,19.5,0,0,0
2382,5.5,20.5,0,0,0
2383,5.5,21.5,0,0,0
2384,5.5,22.5,0,0,0
2385,5.5,23.5,0,0,0
2386,5.5,24.5,0,0,0
2387,5.5,25.5,0,0,0
2388,5.5,26.5,0,0,0
2389,5.5,27.5,0,0,0
2390,5.5,28.5,0,0,0
2391,5.5,29.5,0,5e-09,0
1744,-4.5,-17.5,0,0,0
1745,-4.5,-16.5,0,0,0
1746,-4.5,-15.5,0,0,0
1797,-3.5,-24.5,0,0,0
1798,-3.5,-23.5,0,0,0
1799,-3.5,-22.5,0,0,0
1800,-3.5,-21.5,0,0,0
1801,-3.5,-20.5,0,0,0
1802,-3.5,-19.5,0,0,0
1803,-3.5,-18.5,0,0,0
1804,-3.5,-17.5,0,0,0
1805,-3.5,-16.5,0,0,0
1806,-3.5,-15.5,0,0,0
1807,-3.5,-14.5,0,0,0
1852,-2.5,-29.5,0,0,0
1853,-2.5,-28.5,0,0,0
1854,-2.5,-27.5,0,0,0
1855,-2.5,-26.5,0,0,0
1856,-2.5,-25.5,0,0,0
1857,-2.5,-24.5,0,0,0
1858,-2.5,-23.5,0,0,0
1859,-2.5,-22.5,0,0,0
1860,-2.5,-21.5,0,0,0
1861,-2.5,-20.5,0,0,0
1862,-2.5,-19.5,0,0,0
1863,-2.5,-18.5,0,0,0
1864,-2.5,-17.5,0,0,0
1865,-2.5,-16.5,0,0,0
1866,-2.5,-15.5,0,0,0
1867,-2.5,-14.5,0,0,0
1868,-2.5,-13.5,0,0,0
1869,-2.5,-12.5,0,0,0
1912,-1.5,-29.5,0,0,0
1913,-1.5,-28.5,0,0,0
1914,-1.5,-27.5,0,0,0
1915,-1.5,-26.5,0,0,0
1916,-1.5,-25.5,0,0,0
1917,-1.5,-24.5,0,0,0
1918,-1.5,-23.5,0,0,0
1919,-1.5,-22.5,0,0,0
1920,-1.5,-21.5,0,0,0
1921,-1.5,-20.5,0,0,0
1922,-1.5,-19.5,0,0,0
1923,-1.5,-18.5,0,0,0
1924,-1.5,-17.5,0,0,0
1925,-1.5,-16.5,0,0,0
1926,-1.5,-15.5,0,0,0
1927,-1.5,-14.5,0,0,0
1928,-1.5,-13.5,0,0,0
1929,-1.5,-12.5,0,0,0
1930,-1.5,-11.5,0,0,0
1972,-0.5,-29.5,0,0,0
1973,-0.5,-28.5,0,0,0
1974,-0.5,-27.5,0,0,0
1975,-0.5,-26.5,0,0,0
1976,-0.5,-25.5,0,0,0
1977,-0.5,-24.5,0,0,0
1978,-0.5,-23.5,0,0,0
1979,-0.5,-22.5,0,0,0
1980,-0.5,-21.5,0,0,0
1981,-0.5,-20.5,0,0,0
1982,-0.5,-19.5,0,0,0
1983,-0.5,-18.5,0,0,0
1984,-0.5,-17.5,0,0,0
1985,-0.5,-16.5,0,0,0
1986,-0.5,-15.5,0,0,0
1987,-0.5,-14.5,0,0,0
1988,-0.5,-13.5,0,0,0
1989,-0.5,-12.5,0,0,0
1990,-0.5,-11.5,0,0,0
1991,-0.5,-10.5,0,0,0
2032,0.5,-29.5,0,0,0
2033,0.5,-28.5,0,0,0
2034,0.5,-27.5,0,0,0
2035,0.5,-26.5,0,0,0
2036,0.5,-25.5,0,0,0
2037,0.5,-24.5,0,0,0
2038,0.5,-23.5,0,0,0
2039,0.5,-22.5,0,0,0
2040,0.5,-21.5,0,0,0
2041,0.5,-20.5,0,0,0
2042,0.5,-19.5,0,0,0
2043,0.5,-18.5,0,0,0
2044,0.5,-17.5,0,0,0
2045,0.5,-16.5,0,0,0
2046,0.5,-15.5,0,0,0
2047,0.5,-14.5,0,0,0
2048,0.5,-13.5,0,0,0
2049,0.5,-12.5,0,0,0
2050,0.5,-11.5,0,0,0
2051,0.5,-10.5,0,0,0
2052,0.5,-9.5,0,0,0
2092,1.5,-29.5,0,0,0
2093,1.5,-28.5,0,0,0
2094,1.5,-27.5,0,0,0
2095,1.5,-26.5,0,0,0
2096,1.5,-25.5,0,0,0
2097,1.5,-24.5,0,0,0
2098,1.5,-23.5,0,0,0
2099,1.5,-22.5,0,0,0
2100,1.5,-21.5,0,0,0
2101,1.5,-20.5,0,0,0
2102,1.5,-19.5,0,0,0
2103,1.5,-18.5,0,0,0
2104,1.5,-17.5,0,0,0
2105,1.5,-16.5,0,0,0
2106,1.5,-15.5,0,0,0
2107,1.5,-14.5,0,0,0
2108,1.5,-13.5,0,0,0
2109,1.5,-12.5,0,0,0
2110,1.5,-11.5,0,0,0
2111,1.5,-10.5,0,0,0
2112,1.5,-9.5,0,0,0
2113,1.5,-8.5,0,0,0
2114,1.5,-7.5,0,0,0
2152,2.5,-29.5,0,0,0
2153,2.5,-28.5,0,0,0
2154,2.5,-27.5,0,0,0
2155,2.5,-26.5,0,0,0
2156,2.5,-25.5,0,0,0
2157,2.5,-24.5,0,0,0
2158,2.5,-23.5,0,0,0
2159,2.5,-22.5,0,0,0
2160,2.5,-21.5,0,0,0
2161,2.5,-20.5,0,0,0
2162,2.5,-19.5,0,0,0
2163,2.5,-18.5,0,0,0
2164,2.5,-17.5,0,0,0
2165,2.5,-16.5,0,0,0
2166,2.5,-15.5,0,0,0
2167,2.5,-14.5,0,0,0
2168,2.5,-13.5,0,0,0
2169,2.5,-12.5,0,0,0
2170,2.5,-11.5,0,0,0
2171,2.5,-10.5,0,0,0
2172,2.5,-9.5,0,0,0
2173,2.5,-8.5,0,0,0
2174,2.5,-7.5,0,0,0
2175,2.5,-6.5,0,0,0
2212,3.5,-29.5,0,0,0
2213,3.5,-28.5,0,0,0
2214,3.5,-27.5,0,0,0
2215,3.5,-26.5,0,0,0
2216,3.5,-25.5,0,0,0
2217,3.5,-24.5,0,0,0
2218,3.5,-23.5,0,0,0
2219,3.5,-22.5,0,0,0
2220,3.5,-21.5,0,0,0
2221,3.5,-20.5,0,0,0
2222,3.5,-19.5,0,0,0
2223,3.5,-18.5,0,0,0
2224,3.5,-17.5,0,0,0
2225,3.5,-16.5,0,0,0
2226,3.5,-15.5,0,0,0
2227,3.5,-14.5,0,0,0
2228,3.5,-13.5,0,0,0
2229,3.5,-12.5,0,0,0
2230,3.5,-11.5,0,0,0
2231,3.5,-10.5,0,0,0
2232,3.5,-9.5,0,0,0
2233,3.5,-8.5,0,0,0
2234,3.5,-7.5,0,0,0
2235,3.5,-6.5,0,0,0
2272,4.5,-29.5,0,0,0
2273,4.5,-28.5,0,0,0
2274,4.5,-27.5,0,0,0
2275,4.5,-26.5,0,0,0
2276,4.5,-25.5,0,0,0
2277,4.5,-24.5,0,0,0
2278,4.5,-23.5,0,0,0
2279,4.5,-22.5,0,0,0
2280,4.5,-21.5,0,0,0
2281,4.5,-20.5,0,0,0
2282,4.5,-19.5,0,0,0
2283,4.5,-18.5,0,0,0
2284,4.5,-17.5,0,0,0
2285,4.5,-16.5,0,0,0
2286,4.5,-15.5,0,0,0
2287,4.5,-14.5,0,0,0
2288,4.5,-13.5,0,0,0
2289,4.5,-12.5,0,0,0
2290,4.5,-11.5,0,0,0
2291,4.5,-10.5,0,0,0
2292,4.5,-9.5,0,0,0
2293,4.5,-8.5,0,0,0
2294,4.5,-7.5,0,0,0
2295,4.5,-6.5,0,0,0
2332,5.5,-29.5,0,0,0
2333,5.5,-28.5,0,0,0
2334,5.5,-27.5,0,0,0
2335,5.5,-26.5,0,0,0
2336,5.5,-25.5,0,0,0
2337,5.5,-24.5,0,0,0
2338,5.5,-23.5,0,0,0
2339,5.5,-22.5,0,0,0
2340,5.5,-21.5,0,0,0
2341,5.5,-20.5,0,0,0
2342,5.5,-19.5,0,0,0
2343,5.5,-18.5,0,0,0
2344,5.5,-17.5,0,0,0
2345,5.5,-16.5,0,0,0
2346,5.5,-15.5,0,0,0
2347,5.5,-14.5,0,0,0
2348,5.5,-13.5,0,0,0
2349,5.5,-12.5,0,0,0
2350,5.5,-11.5,0,0,0
2351,5.5,-10.5,0,0,0
2352,5.5,-9.5,0,0,0
2353,5.5,-8.5,0,0,0
2354,5.5,-7.5,0,0,0
2355,5.5,-6.5,0,0,0
2392,6.5,-29.5,0,0,0
2393,6.5,-28.5,0,0,0
2394,6.5,-27.5,0,0,0
2395,6.5,-26.5,0,0,0
2396,6.5,-25.5,0,0,0
2397,6.5,-24.5,0,0,0
2398,6.5,-23.5,0,0,0
2399,6.5,-22.5,0,0,0
2400,6.5,-21.5,0,0,0
2401,6.5,-20.5,0,0,0
2402,6.5,-19.5,0,0,0
2403,6.5,-18.5,0,0,0
2404,6.5,-17.5,0,0,0
2405,6.5,-16.5,0,0,0
2406,6.5,-15.5,0,0,0
2407,6.5,-14.5,0,0,0
2408,6.5,-13.5,0,0,0
2409,6.5,-12.5,0,0,0
2410,6.5,-11.5,0,0,0
2411,6.5,-10.5,0,0,0
2412,6.5,-9.5,0,0,0
2413,6.5,-8.5,0,0,0
2414,6.5,-7.5,0,0,0
2415,6.5,-6.5,0,0,0
2452,7.5,-29.5,0,0,0
2453,7.5,-28.5,0,0,0
2454,7.5,-27.5,0,0,0
2455,7.5,-26.5,0,0,0
2456,7.5,-25.5,0,0,0
2457,7.5,-24.5,0,0,0
2458,7.5,-23.5,0,0,0
2459,7.5,-22.5,0,0,0
2460,7.5,-21.5,0,0,0
2461,7.5,-20.5,0,0,0
2462,7.5,-19.5,0,0,0
2463,7.5,-18.5,0,0,0
2464,7.5,-17.5,0,0,0
2465,7.5,-16.5,0,0,0
2466,7.5,-15.5,0,0,0
2467,7.5,-14.5,0,0,0
2468,7.5,-13.5,0,0,0
2469,7.5,-12.5,0,0,0
2470,7.5,-11.5,0,0,0
2471,7.5,-10.5,0,0,0
2472,7.5,-9.5,0,0,0
2473,7.5,-8.5,0,0,0
2474,7.5,-7.5,0,0,0
2475,7.5,-6.5,0,0,0
2512,8.5,-29.5,0,0,0
2513,8.5,-28.5,0,0,0
2514,8.5,-27.5,0,0,0
2515,8.5,-26.5,0,0,0
2516,8.5,-25.5,0,0,0
2517,8.5,-24.5,0,0,0
2518,8.5,-23.5,0,0,0
2519,8.5,-22.5,0,0,0
2520,8.5,-21.5,0,0,0
2521,8.5,-20.5,0,0,0
2522,8.5,-19.5,0,0,0
2523,8.5,-18.5,0,0,0
2524,8.5,-17.5,0,0,0
2525,8.5,-16.5,0,0,0
2526,8.5,-15.5,0,0,0
2527,8.5,-14.5,0,0,0
2528,8.5,-13.5,0,0,0
2529,8.5,-12.5,0,0,0
2530,8.5,-11.5,0,0,0
2531,8.5,-10.5,0,0,0
2532,8.5,-9.5,0,0,0
2533,8.5,-8.5,0,0,0
2534,8.5,-7.5,0,0,0
2535,8.5,-6.5,0,0,0
2572,9.5,-29.5,0,0,0
2573,9.5,-28.5,0,0,0
2574,9.5,-27.5,0,0,0
2575,9.5,-26.5,0,0,0
2576,9.5,-25.5,0,0,0
2577,9.5,-24.5,0,0,0
2578,9.5,-23.5,0,0,0
2579,9.5,-22.5,0,0,0
2580,9.5,-21.5,0,0,0
2581,9.5,-20.5,0,0,0
2582,9.5,-19.5,0,0,0
2583,9.5,-18.5,0,0,0
2584,9.5,-17.5,0,0,0
2585,9.5,-16.5,0,0,0
2586,9.5,-15.5,0,0,0
2587,9.5,-14.5,0,0,0
2588,9.5,-13.5,0,0,0
2589,9.5,-12.5,0,0,0
